id,name,code,implementation,active,prefix,number_next,number_increment,padding,company_id/id
ir_sequence_branch_warehouse_dambulla_sequence_picki_1089,Branch warehouse - Dambulla Sequence picking before manufacturing,,standard,1,BR-DA/PC/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_dambulla_sequence_produ,Branch warehouse - Dambulla Sequence production,,standard,1,BR-DA/MO/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_dambulla_sequence_repai,Branch warehouse - Dambulla Sequence repair,,standard,1,BR-DA/RO/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_dambulla_sequence_stock,Branch warehouse - Dambulla Sequence stock after manufacturing,,standard,1,BR-DA/SFP/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_ekala_br_ek_picking_pos,Branch warehouse - Ekala ( BR-EK ) Picking POS,,standard,1,BR-EK/POS/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_branch_warehouse_ekala_br_ek_sequence_re_807,Branch warehouse - Ekala ( BR-EK ) Sequence Resupply Subcontractor,,standard,1,BR-EK/RES/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_branch_warehouse_ekala_br_ek_sequence_pi_803,Branch warehouse - Ekala ( BR-EK ) Sequence picking before manufacturing,,standard,1,BR-EK/PC/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_branch_warehouse_ekala_br_ek_sequence_pr,Branch warehouse - Ekala ( BR-EK ) Sequence production,,standard,1,BR-EK/MO/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_branch_warehouse_ekala_br_ek_sequence_re_802,Branch warehouse - Ekala ( BR-EK ) Sequence return,,standard,1,BR-EK/RET/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_branch_warehouse_ekala_br_ek_sequence_st,Branch warehouse - Ekala ( BR-EK ) Sequence stock after manufacturing,,standard,1,BR-EK/SFP/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_branch_warehouse_ekala_br_ek_sequence_su,Branch warehouse - Ekala ( BR-EK ) Sequence subcontracting,,standard,1,BR-EK/SBC/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_branch_warehouse_ekala_br_ek_sequence_in_797,Branch warehouse - Ekala (BR-EK) Sequence in,,standard,1,BR-EK/IN/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_branch_warehouse_ekala_br_ek_sequence_in_801,Branch warehouse - Ekala (BR-EK) Sequence internal,,standard,1,BR-EK/INT/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_branch_warehouse_ekala_br_ek_sequence_ou_798,Branch warehouse - Ekala (BR-EK) Sequence out,,standard,1,BR-EK/OUT/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_branch_warehouse_ekala_br_ek_sequence_pa_800,Branch warehouse - Ekala (BR-EK) Sequence packing,,standard,1,BR-EK/PACK/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_branch_warehouse_ekala_br_ek_sequence_pi_799,Branch warehouse - Ekala (BR-EK) Sequence picking,,standard,1,BR-EK/PICK/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_branch_warehouse_ekala_br_ek_sequence_re_1017,Branch warehouse - Ekala (BR-EK) Sequence repair,,standard,1,BR-EK/RO/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_branch_warehouse_ekala_picking_pos,Branch warehouse - Ekala Picking POS,,standard,1,BR-EK/POS/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_ekala_sequence_resupply,Branch warehouse - Ekala Sequence Resupply Subcontractor,,standard,1,BR-EK/RES/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_ekala_sequence_picking_,Branch warehouse - Ekala Sequence picking before manufacturing,,standard,1,BR-EK/PC/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_ekala_sequence_producti,Branch warehouse - Ekala Sequence production,,standard,1,BR-EK/MO/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_ekala_sequence_return,Branch warehouse - Ekala Sequence return,,standard,1,BR-EK/RET/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_ekala_sequence_stock_af,Branch warehouse - Ekala Sequence stock after manufacturing,,standard,1,BR-EK/SFP/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_ekala_sequence_subcontr,Branch warehouse - Ekala Sequence subcontracting,,standard,1,BR-EK/SBC/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_embilipitiya_picking_po,Branch warehouse - Embilipitiya Picking POS,,standard,1,BR-EM/POS/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_embilipitiya_sequence_i,Branch warehouse - Embilipitiya Sequence in,,standard,1,BR-EM/IN/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_embilipitiya_sequence_i_1098,Branch warehouse - Embilipitiya Sequence internal,,standard,1,BR-EM/INT/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_embilipitiya_sequence_o,Branch warehouse - Embilipitiya Sequence out,,standard,1,BR-EM/OUT/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_embilipitiya_sequence_p,Branch warehouse - Embilipitiya Sequence packing,,standard,1,BR-EM/PACK/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_embilipitiya_sequence_p_1096,Branch warehouse - Embilipitiya Sequence picking,,standard,1,BR-EM/PICK/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_embilipitiya_sequence_p_1099,Branch warehouse - Embilipitiya Sequence picking before manufacturing,,standard,1,BR-EM/PC/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_embilipitiya_sequence_p_1101,Branch warehouse - Embilipitiya Sequence production,,standard,1,BR-EM/MO/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_embilipitiya_sequence_r,Branch warehouse - Embilipitiya Sequence repair,,standard,1,BR-EM/RO/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_embilipitiya_sequence_s,Branch warehouse - Embilipitiya Sequence stock after manufacturing,,standard,1,BR-EM/SFP/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_galle_picking_pos,Branch warehouse - Galle Picking POS,,standard,1,BR-GA/POS/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_galle_sequence_in,Branch warehouse - Galle Sequence in,,standard,1,BR-GA/IN/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_galle_sequence_internal,Branch warehouse - Galle Sequence internal,,standard,1,BR-GA/INT/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_galle_sequence_out,Branch warehouse - Galle Sequence out,,standard,1,BR-GA/OUT/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_galle_sequence_packing,Branch warehouse - Galle Sequence packing,,standard,1,BR-GA/PACK/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_galle_sequence_picking,Branch warehouse - Galle Sequence picking,,standard,1,BR-GA/PICK/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_galle_sequence_picking_,Branch warehouse - Galle Sequence picking before manufacturing,,standard,1,BR-GA/PC/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_galle_sequence_producti,Branch warehouse - Galle Sequence production,,standard,1,BR-GA/MO/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_galle_sequence_repair,Branch warehouse - Galle Sequence repair,,standard,1,BR-GA/RO/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_galle_sequence_stock_af,Branch warehouse - Galle Sequence stock after manufacturing,,standard,1,BR-GA/SFP/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_girandurukotte_picking_,Branch warehouse - Girandurukotte Picking POS,,standard,1,BR-GK/POS/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_girandurukotte_sequence,Branch warehouse - Girandurukotte Sequence in,,standard,1,BR-GK/IN/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_girandurukotte_sequence_1118,Branch warehouse - Girandurukotte Sequence internal,,standard,1,BR-GK/INT/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_girandurukotte_sequence_1115,Branch warehouse - Girandurukotte Sequence out,,standard,1,BR-GK/OUT/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_girandurukotte_sequence_1117,Branch warehouse - Girandurukotte Sequence packing,,standard,1,BR-GK/PACK/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_girandurukotte_sequence_1116,Branch warehouse - Girandurukotte Sequence picking,,standard,1,BR-GK/PICK/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_girandurukotte_sequence_1119,Branch warehouse - Girandurukotte Sequence picking before manufacturing,,standard,1,BR-GK/PC/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_girandurukotte_sequence_1121,Branch warehouse - Girandurukotte Sequence production,,standard,1,BR-GK/MO/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_girandurukotte_sequence_1123,Branch warehouse - Girandurukotte Sequence repair,,standard,1,BR-GK/RO/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_girandurukotte_sequence_1120,Branch warehouse - Girandurukotte Sequence stock after manufacturing,,standard,1,BR-GK/SFP/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_jaffna_picking_pos,Branch warehouse - Jaffna Picking POS,,standard,1,BR-JF/POS/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_jaffna_sequence_in,Branch warehouse - Jaffna Sequence in,,standard,1,BR-JF/IN/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_jaffna_sequence_interna,Branch warehouse - Jaffna Sequence internal,,standard,1,BR-JF/INT/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_jaffna_sequence_out,Branch warehouse - Jaffna Sequence out,,standard,1,BR-JF/OUT/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_jaffna_sequence_packing,Branch warehouse - Jaffna Sequence packing,,standard,1,BR-JF/PACK/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_jaffna_sequence_picking,Branch warehouse - Jaffna Sequence picking,,standard,1,BR-JF/PICK/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_jaffna_sequence_picking_1129,Branch warehouse - Jaffna Sequence picking before manufacturing,,standard,1,BR-JF/PC/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_jaffna_sequence_product,Branch warehouse - Jaffna Sequence production,,standard,1,BR-JF/MO/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_jaffna_sequence_repair,Branch warehouse - Jaffna Sequence repair,,standard,1,BR-JF/RO/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_jaffna_sequence_stock_a,Branch warehouse - Jaffna Sequence stock after manufacturing,,standard,1,BR-JF/SFP/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_kaduruwela_picking_pos,Branch warehouse - Kaduruwela Picking POS,,standard,1,BR-KD/POS/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_kaduruwela_sequence_in,Branch warehouse - Kaduruwela Sequence in,,standard,1,BR-KD/IN/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_kaduruwela_sequence_int,Branch warehouse - Kaduruwela Sequence internal,,standard,1,BR-KD/INT/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_kaduruwela_sequence_out,Branch warehouse - Kaduruwela Sequence out,,standard,1,BR-KD/OUT/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_kaduruwela_sequence_pac,Branch warehouse - Kaduruwela Sequence packing,,standard,1,BR-KD/PACK/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_kaduruwela_sequence_pic,Branch warehouse - Kaduruwela Sequence picking,,standard,1,BR-KD/PICK/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_kaduruwela_sequence_pic_1149,Branch warehouse - Kaduruwela Sequence picking before manufacturing,,standard,1,BR-KD/PC/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_kaduruwela_sequence_pro,Branch warehouse - Kaduruwela Sequence production,,standard,1,BR-KD/MO/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_kaduruwela_sequence_rep,Branch warehouse - Kaduruwela Sequence repair,,standard,1,BR-KD/RO/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_kaduruwela_sequence_sto,Branch warehouse - Kaduruwela Sequence stock after manufacturing,,standard,1,BR-KD/SFP/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_kandy_picking_pos,Branch warehouse - Kandy Picking POS,,standard,1,BR-KA/POS/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_kandy_sequence_in,Branch warehouse - Kandy Sequence in,,standard,1,BR-KA/IN/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_kandy_sequence_internal,Branch warehouse - Kandy Sequence internal,,standard,1,BR-KA/INT/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_kandy_sequence_out,Branch warehouse - Kandy Sequence out,,standard,1,BR-KA/OUT/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_kandy_sequence_packing,Branch warehouse - Kandy Sequence packing,,standard,1,BR-KA/PACK/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_kandy_sequence_picking,Branch warehouse - Kandy Sequence picking,,standard,1,BR-KA/PICK/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_kandy_sequence_picking_,Branch warehouse - Kandy Sequence picking before manufacturing,,standard,1,BR-KA/PC/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_kandy_sequence_producti,Branch warehouse - Kandy Sequence production,,standard,1,BR-KA/MO/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_kandy_sequence_repair,Branch warehouse - Kandy Sequence repair,,standard,1,BR-KA/RO/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_kandy_sequence_stock_af,Branch warehouse - Kandy Sequence stock after manufacturing,,standard,1,BR-KA/SFP/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_kurunegala_picking_pos,Branch warehouse - Kurunegala Picking POS,,standard,1,BR-KU/POS/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_kurunegala_sequence_in,Branch warehouse - Kurunegala Sequence in,,standard,1,BR-KU/IN/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_kurunegala_sequence_int,Branch warehouse - Kurunegala Sequence internal,,standard,1,BR-KU/INT/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_kurunegala_sequence_out,Branch warehouse - Kurunegala Sequence out,,standard,1,BR-KU/OUT/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_kurunegala_sequence_pac,Branch warehouse - Kurunegala Sequence packing,,standard,1,BR-KU/PACK/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_kurunegala_sequence_pic,Branch warehouse - Kurunegala Sequence picking,,standard,1,BR-KU/PICK/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_kurunegala_sequence_pic_1159,Branch warehouse - Kurunegala Sequence picking before manufacturing,,standard,1,BR-KU/PC/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_branch_warehouse_kurunegala_sequence_pro,Branch warehouse - Kurunegala Sequence production,,standard,1,BR-KU/MO/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
